0.5460 	WARNING 	Movie2 stim could not be imported and won't be available
4020.8187 	EXP 	LowerText: autoDraw = False
4020.8187 	EXP 	LowerBrackets: autoDraw = False
4021.0527 	DATA 	Keypress: equal
4023.0536 	DATA 	Keypress: equal
4025.0541 	DATA 	Keypress: equal
4025.1381 	EXP 	New trial (rep=0, index=35): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 34, 'ProbeDurITI': 4.2469999999999999, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.2469999999999999, 'StimSet': 'GTQJKD', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.247, 'Correct': 6}
4025.1582 	EXP 	window1: recordFrameIntervals = False
4025.1867 	EXP 	TopUpperLine: autoDraw = False
4025.1867 	EXP 	BotUpperLine: autoDraw = False
4025.1867 	EXP 	TopLowerLine: autoDraw = False
4025.1867 	EXP 	BotLowerLine: autoDraw = False
4025.1867 	EXP 	RestCrossHair: autoDraw = False
4025.1867 	EXP 	TopUpperLine: autoDraw = False
4025.1867 	EXP 	UpperText: autoDraw = False
4025.1867 	EXP 	UpperBrackets: autoDraw = False
4025.1867 	EXP 	BotUpperLine: autoDraw = False
4025.1867 	EXP 	TopLowerLine: autoDraw = False
4025.1867 	EXP 	LowerText: autoDraw = False
4025.1867 	EXP 	LowerBrackets: autoDraw = False
4025.1867 	EXP 	BotLowerLine: autoDraw = False
4025.1867 	EXP 	TrialCrossHair: autoDraw = False
4025.1867 	EXP 	RestCrossHair: autoDraw = False
4025.1867 	EXP 	UpperText: text = ' G T Q J K D '
4025.1867 	EXP 	UpperBrackets: text = '    {   }    '
4025.1867 	EXP 	LowerText: text = '   '
4025.1867 	EXP 	LowerBrackets: text = ''
4025.1867 	EXP 	TopUpperLine: autoDraw = True
4025.1867 	EXP 	UpperText: autoDraw = True
4025.1867 	EXP 	UpperBrackets: autoDraw = True
4025.1867 	EXP 	BotUpperLine: autoDraw = True
4025.1867 	EXP 	TopLowerLine: autoDraw = True
4025.1867 	EXP 	BotLowerLine: autoDraw = True
4025.1867 	EXP 	TrialCrossHair: autoDraw = True
4025.1869 	EXP 	window1: recordFrameIntervals = False
4027.0548 	DATA 	Keypress: equal
4027.1541 	EXP 	UpperText: autoDraw = False
4027.1541 	EXP 	UpperBrackets: autoDraw = False
4029.0555 	DATA 	Keypress: equal
4031.0563 	DATA 	Keypress: equal
4032.1562 	EXP 	LowerText: autoDraw = True
4032.1562 	EXP 	LowerBrackets: autoDraw = True
4032.1562 	EXP 	TrialCrossHair: autoDraw = False
4032.1562 	EXP 	RestCrossHair: autoDraw = True
4032.1729 	EXP 	LowerText: autoDraw = False
4032.1729 	EXP 	LowerBrackets: autoDraw = False
4033.0571 	DATA 	Keypress: equal
4035.0584 	DATA 	Keypress: equal
4036.3757 	EXP 	New trial (rep=0, index=36): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 4.4279999999999999, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.4279999999999999, 'StimSet': 'DHLTQN', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.427999999999999, 'Correct': 7}
4036.3929 	EXP 	window1: recordFrameIntervals = False
4036.4081 	EXP 	TopUpperLine: autoDraw = False
4036.4081 	EXP 	BotUpperLine: autoDraw = False
4036.4081 	EXP 	TopLowerLine: autoDraw = False
4036.4081 	EXP 	BotLowerLine: autoDraw = False
4036.4081 	EXP 	RestCrossHair: autoDraw = False
4036.4081 	EXP 	TopUpperLine: autoDraw = False
4036.4081 	EXP 	UpperText: autoDraw = False
4036.4081 	EXP 	UpperBrackets: autoDraw = False
4036.4081 	EXP 	BotUpperLine: autoDraw = False
4036.4081 	EXP 	TopLowerLine: autoDraw = False
4036.4081 	EXP 	LowerText: autoDraw = False
4036.4081 	EXP 	LowerBrackets: autoDraw = False
4036.4081 	EXP 	BotLowerLine: autoDraw = False
4036.4081 	EXP 	TrialCrossHair: autoDraw = False
4036.4081 	EXP 	RestCrossHair: autoDraw = False
4036.4081 	EXP 	UpperText: text = ' D H L T Q N '
4036.4081 	EXP 	UpperBrackets: text = '{           }'
4036.4081 	EXP 	LowerText: text = '   '
4036.4081 	EXP 	LowerBrackets: text = ''
4036.4081 	EXP 	TopUpperLine: autoDraw = True
4036.4081 	EXP 	UpperText: autoDraw = True
4036.4081 	EXP 	UpperBrackets: autoDraw = True
4036.4081 	EXP 	BotUpperLine: autoDraw = True
4036.4081 	EXP 	TopLowerLine: autoDraw = True
4036.4081 	EXP 	BotLowerLine: autoDraw = True
4036.4081 	EXP 	TrialCrossHair: autoDraw = True
4036.4083 	EXP 	window1: recordFrameIntervals = False
4037.1957 	DATA 	Keypress: equal
4038.3922 	EXP 	UpperText: autoDraw = False
4038.3922 	EXP 	UpperBrackets: autoDraw = False
4039.0600 	DATA 	Keypress: equal
4041.0608 	DATA 	Keypress: equal
4043.0613 	DATA 	Keypress: equal
4043.3939 	EXP 	LowerText: autoDraw = True
4043.3939 	EXP 	LowerBrackets: autoDraw = True
4043.3939 	EXP 	TrialCrossHair: autoDraw = False
4043.3939 	EXP 	RestCrossHair: autoDraw = True
4043.4106 	EXP 	LowerText: autoDraw = False
4043.4106 	EXP 	LowerBrackets: autoDraw = False
4045.0624 	DATA 	Keypress: equal
4047.0627 	DATA 	Keypress: equal
4047.7972 	EXP 	New trial (rep=0, index=37): {'RetDur': 5, 'BotBrack': 5, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 6.7479999999999993, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.7480000000000002, 'StimSet': 'MDHTBK', 'RetStart': 2, 'ProbeLet': 'lnrjbq', 'TrialITIDur': 13.747999999999999, 'Correct': 6}
4047.8355 	EXP 	window1: recordFrameIntervals = False
4047.8624 	EXP 	TopUpperLine: autoDraw = False
4047.8624 	EXP 	BotUpperLine: autoDraw = False
4047.8624 	EXP 	TopLowerLine: autoDraw = False
4047.8624 	EXP 	BotLowerLine: autoDraw = False
4047.8624 	EXP 	RestCrossHair: autoDraw = False
4047.8624 	EXP 	TopUpperLine: autoDraw = False
4047.8624 	EXP 	UpperText: autoDraw = False
4047.8624 	EXP 	UpperBrackets: autoDraw = False
4047.8624 	EXP 	BotUpperLine: autoDraw = False
4047.8624 	EXP 	TopLowerLine: autoDraw = False
4047.8624 	EXP 	LowerText: autoDraw = False
4047.8624 	EXP 	LowerBrackets: autoDraw = False
4047.8624 	EXP 	BotLowerLine: autoDraw = False
4047.8624 	EXP 	TrialCrossHair: autoDraw = False
4047.8624 	EXP 	RestCrossHair: autoDraw = False
4047.8624 	EXP 	UpperText: text = ' M D H T B K '
4047.8624 	EXP 	UpperBrackets: text = '    {       }'
4047.8624 	EXP 	LowerText: text = ' l n r j b q '
4047.8624 	EXP 	LowerBrackets: text = '        { }  '
4047.8624 	EXP 	TopUpperLine: autoDraw = True
4047.8624 	EXP 	UpperText: autoDraw = True
4047.8624 	EXP 	UpperBrackets: autoDraw = True
4047.8624 	EXP 	BotUpperLine: autoDraw = True
4047.8624 	EXP 	TopLowerLine: autoDraw = True
4047.8624 	EXP 	BotLowerLine: autoDraw = True
4047.8624 	EXP 	TrialCrossHair: autoDraw = True
4047.8626 	EXP 	window1: recordFrameIntervals = False
4049.0635 	DATA 	Keypress: equal
4049.8132 	EXP 	UpperText: autoDraw = False
4049.8132 	EXP 	UpperBrackets: autoDraw = False
4051.0644 	DATA 	Keypress: equal
4053.0651 	DATA 	Keypress: equal
4054.8153 	EXP 	LowerText: autoDraw = True
4054.8153 	EXP 	LowerBrackets: autoDraw = True
4055.0659 	DATA 	Keypress: equal
4056.1664 	DATA 	Keypress: 7
4056.8160 	EXP 	LowerText: autoDraw = False
4056.8160 	EXP 	LowerBrackets: autoDraw = False
4056.8160 	EXP 	TrialCrossHair: autoDraw = False
4056.8160 	EXP 	RestCrossHair: autoDraw = True
4057.0667 	DATA 	Keypress: equal
4059.0673 	DATA 	Keypress: equal
4061.0682 	DATA 	Keypress: equal
4061.5358 	EXP 	New trial (rep=0, index=38): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 2345, 'ProbeDurITI': 4.8630000000000004, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.8630000000000004, 'StimSet': 'KJQWFN', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.8629999999999995, 'Correct': 7}
4061.5566 	EXP 	window1: recordFrameIntervals = False
4061.5842 	EXP 	TopUpperLine: autoDraw = False
4061.5842 	EXP 	BotUpperLine: autoDraw = False
4061.5842 	EXP 	TopLowerLine: autoDraw = False
4061.5842 	EXP 	BotLowerLine: autoDraw = False
4061.5842 	EXP 	RestCrossHair: autoDraw = False
4061.5842 	EXP 	TopUpperLine: autoDraw = False
4061.5842 	EXP 	UpperText: autoDraw = False
4061.5842 	EXP 	UpperBrackets: autoDraw = False
4061.5842 	EXP 	BotUpperLine: autoDraw = False
4061.5842 	EXP 	TopLowerLine: autoDraw = False
4061.5842 	EXP 	LowerText: autoDraw = False
4061.5842 	EXP 	LowerBrackets: autoDraw = False
4061.5842 	EXP 	BotLowerLine: autoDraw = False
4061.5842 	EXP 	TrialCrossHair: autoDraw = False
4061.5842 	EXP 	RestCrossHair: autoDraw = False
4061.5842 	EXP 	UpperText: text = ' K J Q W F N '
4061.5842 	EXP 	UpperBrackets: text = '  {       }  '
4061.5842 	EXP 	LowerText: text = '   '
4061.5842 	EXP 	LowerBrackets: text = ''
4061.5842 	EXP 	TopUpperLine: autoDraw = True
4061.5842 	EXP 	UpperText: autoDraw = True
4061.5842 	EXP 	UpperBrackets: autoDraw = True
4061.5842 	EXP 	BotUpperLine: autoDraw = True
4061.5842 	EXP 	TopLowerLine: autoDraw = True
4061.5842 	EXP 	BotLowerLine: autoDraw = True
4061.5842 	EXP 	TrialCrossHair: autoDraw = True
4061.5844 	EXP 	window1: recordFrameIntervals = False
4063.0688 	DATA 	Keypress: equal
4063.5514 	EXP 	UpperText: autoDraw = False
4063.5514 	EXP 	UpperBrackets: autoDraw = False
4063.5514 	EXP 	TrialCrossHair: autoDraw = False
4063.5680 	EXP 	LowerText: autoDraw = True
4063.5680 	EXP 	LowerBrackets: autoDraw = True
4063.5680 	EXP 	RestCrossHair: autoDraw = True
4063.5846 	EXP 	LowerText: autoDraw = False
4063.5846 	EXP 	LowerBrackets: autoDraw = False
4065.0688 	DATA 	Keypress: equal
4067.0694 	DATA 	Keypress: equal
4068.4036 	EXP 	New trial (rep=0, index=39): {'RetDur': 0, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 6.7000000000000002, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.7000000000000002, 'StimSet': 'GDHQYL', 'RetStart': 2, 'ProbeLet': 'xfkbmr', 'TrialITIDur': 8.6999999999999993, 'Correct': 7}
4068.4369 	EXP 	window1: recordFrameIntervals = False
4068.4523 	EXP 	TopUpperLine: autoDraw = False
4068.4523 	EXP 	BotUpperLine: autoDraw = False
4068.4523 	EXP 	TopLowerLine: autoDraw = False
4068.4523 	EXP 	BotLowerLine: autoDraw = False
4068.4523 	EXP 	RestCrossHair: autoDraw = False
4068.4523 	EXP 	TopUpperLine: autoDraw = False
4068.4523 	EXP 	UpperText: autoDraw = False
4068.4523 	EXP 	UpperBrackets: autoDraw = False
4068.4523 	EXP 	BotUpperLine: autoDraw = False
4068.4523 	EXP 	TopLowerLine: autoDraw = False
4068.4523 	EXP 	LowerText: autoDraw = False
4068.4523 	EXP 	LowerBrackets: autoDraw = False
4068.4523 	EXP 	BotLowerLine: autoDraw = False
4068.4523 	EXP 	TrialCrossHair: autoDraw = False
4068.4523 	EXP 	RestCrossHair: autoDraw = False
4068.4523 	EXP 	UpperText: text = ' G D H Q Y L '
4068.4523 	EXP 	UpperBrackets: text = '    {     }  '
4068.4523 	EXP 	LowerText: text = ' x f k b m r '
4068.4523 	EXP 	LowerBrackets: text = '    { }      '
4068.4523 	EXP 	TopUpperLine: autoDraw = True
4068.4523 	EXP 	UpperText: autoDraw = True
4068.4523 	EXP 	UpperBrackets: autoDraw = True
4068.4523 	EXP 	BotUpperLine: autoDraw = True
4068.4523 	EXP 	TopLowerLine: autoDraw = True
4068.4523 	EXP 	BotLowerLine: autoDraw = True
4068.4523 	EXP 	TrialCrossHair: autoDraw = True
4068.4525 	EXP 	window1: recordFrameIntervals = False
4069.2396 	DATA 	Keypress: equal
4070.4196 	EXP 	UpperText: autoDraw = False
4070.4196 	EXP 	UpperBrackets: autoDraw = False
4070.4362 	EXP 	LowerText: autoDraw = True
4070.4362 	EXP 	LowerBrackets: autoDraw = True
4071.0707 	DATA 	Keypress: equal
4072.2074 	DATA 	Keypress: 8
4072.4203 	EXP 	LowerText: autoDraw = False
4072.4203 	EXP 	LowerBrackets: autoDraw = False
4072.4203 	EXP 	TrialCrossHair: autoDraw = False
4072.4369 	EXP 	RestCrossHair: autoDraw = True
4073.0716 	DATA 	Keypress: equal
4075.0722 	DATA 	Keypress: equal
4077.0729 	DATA 	Keypress: equal
4077.1066 	EXP 	New trial (rep=0, index=40): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 23456, 'ProbeDurITI': 4.1160000000000005, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.1160000000000005, 'StimSet': 'DKWJGL', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.116, 'Correct': 6}
4077.1231 	EXP 	window1: recordFrameIntervals = False
4077.1387 	EXP 	TopUpperLine: autoDraw = False
4077.1387 	EXP 	BotUpperLine: autoDraw = False
4077.1387 	EXP 	TopLowerLine: autoDraw = False
4077.1387 	EXP 	BotLowerLine: autoDraw = False
4077.1387 	EXP 	RestCrossHair: autoDraw = False
4077.1387 	EXP 	TopUpperLine: autoDraw = False
4077.1387 	EXP 	UpperText: autoDraw = False
4077.1387 	EXP 	UpperBrackets: autoDraw = False
4077.1387 	EXP 	BotUpperLine: autoDraw = False
4077.1387 	EXP 	TopLowerLine: autoDraw = False
4077.1387 	EXP 	LowerText: autoDraw = False
4077.1387 	EXP 	LowerBrackets: autoDraw = False
4077.1387 	EXP 	BotLowerLine: autoDraw = False
4077.1387 	EXP 	TrialCrossHair: autoDraw = False
4077.1387 	EXP 	RestCrossHair: autoDraw = False
4077.1387 	EXP 	UpperText: text = ' D K W J G L '
4077.1387 	EXP 	UpperBrackets: text = '  {         }'
4077.1387 	EXP 	LowerText: text = '   '
4077.1387 	EXP 	LowerBrackets: text = ''
4077.1387 	EXP 	TopUpperLine: autoDraw = True
4077.1387 	EXP 	UpperText: autoDraw = True
4077.1387 	EXP 	UpperBrackets: autoDraw = True
4077.1387 	EXP 	BotUpperLine: autoDraw = True
4077.1387 	EXP 	TopLowerLine: autoDraw = True
4077.1387 	EXP 	BotLowerLine: autoDraw = True
4077.1387 	EXP 	TrialCrossHair: autoDraw = True
4077.1390 	EXP 	window1: recordFrameIntervals = False
4079.0735 	DATA 	Keypress: equal
4079.1228 	EXP 	UpperText: autoDraw = False
4079.1228 	EXP 	UpperBrackets: autoDraw = False
4081.0744 	DATA 	Keypress: equal
4083.0751 	DATA 	Keypress: equal
4084.1246 	EXP 	LowerText: autoDraw = True
4084.1246 	EXP 	LowerBrackets: autoDraw = True
4084.1246 	EXP 	TrialCrossHair: autoDraw = False
4084.1246 	EXP 	RestCrossHair: autoDraw = True
4084.1413 	EXP 	LowerText: autoDraw = False
4084.1413 	EXP 	LowerBrackets: autoDraw = False
4085.0759 	DATA 	Keypress: equal
4087.0764 	DATA 	Keypress: equal
4088.2275 	EXP 	New trial (rep=0, index=41): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 4.7430000000000003, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.7430000000000003, 'StimSet': 'RWYKXJ', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.743, 'Correct': 6}
4088.2458 	EXP 	window1: recordFrameIntervals = False
4088.2594 	EXP 	TopUpperLine: autoDraw = False
4088.2594 	EXP 	BotUpperLine: autoDraw = False
4088.2594 	EXP 	TopLowerLine: autoDraw = False
4088.2594 	EXP 	BotLowerLine: autoDraw = False
4088.2594 	EXP 	RestCrossHair: autoDraw = False
4088.2594 	EXP 	TopUpperLine: autoDraw = False
4088.2594 	EXP 	UpperText: autoDraw = False
4088.2594 	EXP 	UpperBrackets: autoDraw = False
4088.2594 	EXP 	BotUpperLine: autoDraw = False
4088.2594 	EXP 	TopLowerLine: autoDraw = False
4088.2594 	EXP 	LowerText: autoDraw = False
4088.2594 	EXP 	LowerBrackets: autoDraw = False
4088.2594 	EXP 	BotLowerLine: autoDraw = False
4088.2594 	EXP 	TrialCrossHair: autoDraw = False
4088.2594 	EXP 	RestCrossHair: autoDraw = False
4088.2594 	EXP 	UpperText: text = ' R W Y K X J '
4088.2594 	EXP 	UpperBrackets: text = '{           }'
4088.2594 	EXP 	LowerText: text = '   '
4088.2594 	EXP 	LowerBrackets: text = ''
4088.2594 	EXP 	TopUpperLine: autoDraw = True
4088.2594 	EXP 	UpperText: autoDraw = True
4088.2594 	EXP 	UpperBrackets: autoDraw = True
4088.2594 	EXP 	BotUpperLine: autoDraw = True
4088.2594 	EXP 	TopLowerLine: autoDraw = True
4088.2594 	EXP 	BotLowerLine: autoDraw = True
4088.2594 	EXP 	TrialCrossHair: autoDraw = True
4088.2596 	EXP 	window1: recordFrameIntervals = False
4089.0643 	DATA 	Keypress: equal
4090.2434 	EXP 	UpperText: autoDraw = False
4090.2434 	EXP 	UpperBrackets: autoDraw = False
4091.0778 	DATA 	Keypress: equal
4093.0788 	DATA 	Keypress: equal
4095.0792 	DATA 	Keypress: equal
4095.2452 	EXP 	LowerText: autoDraw = True
4095.2452 	EXP 	LowerBrackets: autoDraw = True
4095.2452 	EXP 	TrialCrossHair: autoDraw = False
4095.2452 	EXP 	RestCrossHair: autoDraw = True
4095.2620 	EXP 	LowerText: autoDraw = False
4095.2620 	EXP 	LowerBrackets: autoDraw = False
4097.0802 	DATA 	Keypress: equal
4099.0811 	DATA 	Keypress: equal
4099.9651 	EXP 	New trial (rep=0, index=42): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 4, 'ProbeDurITI': 6.0110000000000001, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0110000000000001, 'StimSet': 'QBXNRY', 'RetStart': 2, 'ProbeLet': 'lnkmdt', 'TrialITIDur': 13.010999999999999, 'Correct': 6}
4099.9992 	EXP 	window1: recordFrameIntervals = False
4100.0137 	EXP 	TopUpperLine: autoDraw = False
4100.0137 	EXP 	BotUpperLine: autoDraw = False
4100.0137 	EXP 	TopLowerLine: autoDraw = False
4100.0137 	EXP 	BotLowerLine: autoDraw = False
4100.0137 	EXP 	RestCrossHair: autoDraw = False
4100.0137 	EXP 	TopUpperLine: autoDraw = False
4100.0137 	EXP 	UpperText: autoDraw = False
4100.0137 	EXP 	UpperBrackets: autoDraw = False
4100.0137 	EXP 	BotUpperLine: autoDraw = False
4100.0137 	EXP 	TopLowerLine: autoDraw = False
4100.0137 	EXP 	LowerText: autoDraw = False
4100.0137 	EXP 	LowerBrackets: autoDraw = False
4100.0137 	EXP 	BotLowerLine: autoDraw = False
4100.0137 	EXP 	TrialCrossHair: autoDraw = False
4100.0137 	EXP 	RestCrossHair: autoDraw = False
4100.0137 	EXP 	UpperText: text = ' Q B X N R Y '
4100.0137 	EXP 	UpperBrackets: text = '      { }    '
4100.0137 	EXP 	LowerText: text = ' l n k m d t '
4100.0137 	EXP 	LowerBrackets: text = '  { }        '
4100.0137 	EXP 	TopUpperLine: autoDraw = True
4100.0137 	EXP 	UpperText: autoDraw = True
4100.0137 	EXP 	UpperBrackets: autoDraw = True
4100.0137 	EXP 	BotUpperLine: autoDraw = True
4100.0137 	EXP 	TopLowerLine: autoDraw = True
4100.0137 	EXP 	BotLowerLine: autoDraw = True
4100.0137 	EXP 	TrialCrossHair: autoDraw = True
4100.0142 	EXP 	window1: recordFrameIntervals = False
4101.0816 	DATA 	Keypress: equal
4101.9812 	EXP 	UpperText: autoDraw = False
4101.9812 	EXP 	UpperBrackets: autoDraw = False
4103.0823 	DATA 	Keypress: equal
4105.0830 	DATA 	Keypress: equal
4106.9829 	EXP 	LowerText: autoDraw = True
4106.9829 	EXP 	LowerBrackets: autoDraw = True
4107.0836 	DATA 	Keypress: equal
4108.2173 	DATA 	Keypress: 7
4108.9837 	EXP 	LowerText: autoDraw = False
4108.9837 	EXP 	LowerBrackets: autoDraw = False
4108.9837 	EXP 	TrialCrossHair: autoDraw = False
4108.9837 	EXP 	RestCrossHair: autoDraw = True
4109.0844 	DATA 	Keypress: equal
4111.0850 	DATA 	Keypress: equal
4112.9697 	EXP 	New trial (rep=0, index=43): {'RetDur': 0, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 56, 'ProbeDurITI': 6.2050000000000001, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.2050000000000001, 'StimSet': 'BHNXFR', 'RetStart': 2, 'ProbeLet': 'qlkrtg', 'TrialITIDur': 8.2050000000000001, 'Correct': 6}
4113.0021 	EXP 	window1: recordFrameIntervals = False
4113.0184 	EXP 	TopUpperLine: autoDraw = False
4113.0184 	EXP 	BotUpperLine: autoDraw = False
4113.0184 	EXP 	TopLowerLine: autoDraw = False
4113.0184 	EXP 	BotLowerLine: autoDraw = False
4113.0184 	EXP 	RestCrossHair: autoDraw = False
4113.0184 	EXP 	TopUpperLine: autoDraw = False
4113.0184 	EXP 	UpperText: autoDraw = False
4113.0184 	EXP 	UpperBrackets: autoDraw = False
4113.0184 	EXP 	BotUpperLine: autoDraw = False
4113.0184 	EXP 	TopLowerLine: autoDraw = False
4113.0184 	EXP 	LowerText: autoDraw = False
4113.0184 	EXP 	LowerBrackets: autoDraw = False
4113.0184 	EXP 	BotLowerLine: autoDraw = False
4113.0184 	EXP 	TrialCrossHair: autoDraw = False
4113.0184 	EXP 	RestCrossHair: autoDraw = False
4113.0184 	EXP 	UpperText: text = ' B H N X F R '
4113.0184 	EXP 	UpperBrackets: text = '        {   }'
4113.0184 	EXP 	LowerText: text = ' q l k r t g '
4113.0184 	EXP 	LowerBrackets: text = '      { }    '
4113.0184 	EXP 	TopUpperLine: autoDraw = True
4113.0184 	EXP 	UpperText: autoDraw = True
4113.0184 	EXP 	UpperBrackets: autoDraw = True
4113.0184 	EXP 	BotUpperLine: autoDraw = True
4113.0184 	EXP 	TopLowerLine: autoDraw = True
4113.0184 	EXP 	BotLowerLine: autoDraw = True
4113.0184 	EXP 	TrialCrossHair: autoDraw = True
4113.0187 	EXP 	window1: recordFrameIntervals = False
4113.8048 	DATA 	Keypress: equal
4114.9858 	EXP 	UpperText: autoDraw = False
4114.9858 	EXP 	UpperBrackets: autoDraw = False
4115.0025 	EXP 	LowerText: autoDraw = True
4115.0025 	EXP 	LowerBrackets: autoDraw = True
4115.0866 	DATA 	Keypress: equal
4116.1874 	DATA 	Keypress: 7
4116.9866 	EXP 	LowerText: autoDraw = False
4116.9866 	EXP 	LowerBrackets: autoDraw = False
4116.9866 	EXP 	TrialCrossHair: autoDraw = False
4117.0032 	EXP 	RestCrossHair: autoDraw = True
4117.0872 	DATA 	Keypress: equal
4119.0879 	DATA 	Keypress: equal
4121.0886 	DATA 	Keypress: equal
4121.1723 	EXP 	New trial (rep=0, index=44): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 12, 'ProbeDurITI': 4.0250000000000004, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0250000000000004, 'StimSet': 'HLRYMN', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.0250000000000004, 'Correct': 7}
4121.1903 	EXP 	window1: recordFrameIntervals = False
4121.2046 	EXP 	TopUpperLine: autoDraw = False
4121.2046 	EXP 	BotUpperLine: autoDraw = False
4121.2046 	EXP 	TopLowerLine: autoDraw = False
4121.2046 	EXP 	BotLowerLine: autoDraw = False
4121.2046 	EXP 	RestCrossHair: autoDraw = False
4121.2046 	EXP 	TopUpperLine: autoDraw = False
4121.2046 	EXP 	UpperText: autoDraw = False
4121.2046 	EXP 	UpperBrackets: autoDraw = False
4121.2046 	EXP 	BotUpperLine: autoDraw = False
4121.2046 	EXP 	TopLowerLine: autoDraw = False
4121.2046 	EXP 	LowerText: autoDraw = False
4121.2046 	EXP 	LowerBrackets: autoDraw = False
4121.2046 	EXP 	BotLowerLine: autoDraw = False
4121.2046 	EXP 	TrialCrossHair: autoDraw = False
4121.2046 	EXP 	RestCrossHair: autoDraw = False
4121.2046 	EXP 	UpperText: text = ' H L R Y M N '
4121.2046 	EXP 	UpperBrackets: text = '{   }        '
4121.2046 	EXP 	LowerText: text = '   '
4121.2046 	EXP 	LowerBrackets: text = ''
4121.2046 	EXP 	TopUpperLine: autoDraw = True
4121.2046 	EXP 	UpperText: autoDraw = True
4121.2046 	EXP 	UpperBrackets: autoDraw = True
4121.2046 	EXP 	BotUpperLine: autoDraw = True
4121.2046 	EXP 	TopLowerLine: autoDraw = True
4121.2046 	EXP 	BotLowerLine: autoDraw = True
4121.2046 	EXP 	TrialCrossHair: autoDraw = True
4121.2049 	EXP 	window1: recordFrameIntervals = False
